date;VVD;VVD.low;VVD.high;PVV;PVV.low;PVV.high;CDA;CDA.low;CDA.high;D66;D66.low;D66.high;GL;GL.low;GL.high;SP;SP.low;SP.high;PvdA;PvdA.low;PvdA.high;CU;CU.low;CU.high;PvdD;PvdD.low;PvdD.high;50PLUS;50PLUS.low;50PLUS.high;SGP;SGP.low;SGP.high;Denk;Denk.low;Denk.high;FvD;FvD.low;FvD.high;PvdT;PvdT.low;PvdT.high
2017-03-25;0,211232324;0,203197073;0,2192226;0,134574226;0,127917867;0,141267518;0,122615483;0,118075553;0,127265006;0,125236237;0,120289549;0,130255735;0,094521287;0,0910342;0,098288232;0,08976085;0,085180082;0,094292803;0,053454012;0,049081466;0,05764176;0,035236473;0,033211422;0,037414251;0,032342932;0,030691397;0,034044991;0,029780476;0,025370291;0,034080161;0,021225638;0,020503539;0,022247139;0,020086019;0,017419651;0,022660013;0,019072147;0,013585441;0,024247622;0;0;0
2017-03-26;0,211068235;0,202676278;0,219383079;0,134817876;0,12805692;0,142111691;0,122484604;0,117648932;0,127206006;0,125437863;0,120307847;0,130696504;0,094719845;0,091062704;0,09855574;0,08964024;0,084981811;0,094380188;0,053310383;0,048771633;0,057584022;0,035339386;0,033231552;0,037594535;0,032371522;0,030656699;0,034108815;0,029773413;0,025175743;0,034270544;0,021247215;0,020496187;0,022321175;0,020022811;0,0172078;0,022678536;0,019094922;0,012928576;0,025130278;0;0;0
2017-03-27;0,210929459;0,202465337;0,219353183;0,134998536;0,128119686;0,142194508;0,122370546;0,117561896;0,127214036;0,125631347;0,12037946;0,130997811;0,094922985;0,091082307;0,098908563;0,089490102;0,084689302;0,094325603;0,053149943;0,048607469;0,057539639;0,035419162;0,033218148;0,037689927;0,032410334;0,030627212;0,03422644;0,02974653;0,02503922;0,034508444;0,021269684;0,020497151;0,022376839;0,019954899;0,017049679;0,022755473;0,019086814;0,012345243;0,025506735;0;0;0
2017-03-28;0,210821807;0,20226536;0,219526692;0,13519293;0,12822861;0,142414599;0,122239077;0,117529073;0,127027022;0,125744956;0,120401;0,131264001;0,095137;0,091290001;0,099261814;0,089354385;0,084480108;0,094272003;0,053001781;0,048602657;0,05728529;0,03550306;0,033268404;0,037929956;0,032450701;0,030658487;0,034336314;0,0297715;0,024923083;0,034496033;0,021290442;0,020483451;0,022432634;0,01990743;0,016964205;0,022723397;0,019125074;0,012230564;0,025680916;0;0;0
2017-03-29;0,21067754;0,202163984;0,219314043;0,135343912;0,128080723;0,14255093;0,122122732;0,117309173;0,126998574;0,125894791;0,120540522;0,13141658;0,095368675;0,091351448;0,099571358;0,089259023;0,084279832;0,094138805;0,052845928;0,048321117;0,057180362;0,03557367;0,033429069;0,038044733;0,032476311;0,030668895;0,034331051;0,029719508;0,024945865;0,034583122;0,021309074;0,020526554;0,022479362;0,019830977;0,016653871;0,022748534;0,019172094;0,012207742;0,025619902;0;0;0
2017-03-30;0,210559375;0,201727177;0,219401178;0,135484959;0,128361188;0,142893538;0,121987047;0,117257376;0,126980472;0,126061217;0,120660725;0,131743001;0,095544758;0,091606707;0,099768848;0,089162158;0,084414342;0,094076334;0,052685965;0,04821666;0,057068825;0,035637608;0,033469992;0,038175797;0,032511494;0,030648541;0,034413819;0,029714378;0,024972012;0,034400212;0,021334643;0,020497615;0,022592523;0,019785254;0,016612963;0,022713003;0,019223318;0,012705288;0,02567419;0;0;0
2017-03-31;0,210419056;0,201677607;0,218822733;0,135625555;0,128609036;0,14281845;0,121833486;0,117022744;0,126624978;0,126226059;0,120842385;0,131712743;0,095737256;0,091839383;0,099976352;0,089030946;0,084219286;0,093932111;0,052564294;0,048019531;0,056893088;0,035716275;0,033501097;0,03818637;0,032541023;0,030671317;0,034471835;0,029719144;0,025084451;0,034259652;0,021355193;0,020491158;0,022611915;0,019717692;0,016752375;0,022700367;0,01917038;0,013138378;0,024985118;0;0;0
2017-04-01;0,210323931;0,20214566;0,218381384;0,135817588;0,129049581;0,142705425;0,121692463;0,117182737;0,12632558;0,126455526;0,121126396;0,13184123;0,095945283;0,092140665;0,099951938;0,088882918;0,084168735;0,093872343;0,052409567;0,048000024;0,056718001;0,035790471;0,033601179;0,038260255;0,032573268;0,030622579;0,034523753;0,029728098;0,025221907;0,034012124;0,021376126;0,020498714;0,022652095;0,019654021;0,016581936;0,022640448;0,019279178;0,013994412;0,024879613;0;0;0
2017-04-02;0,210121648;0,201667058;0,218670859;0,135890706;0,128949082;0,142928506;0,121517517;0,11687396;0,126334171;0,126537364;0,121016884;0,131868321;0,096064912;0,092181069;0,100179927;0,088715832;0,083966466;0,093661652;0,05242572;0,047854835;0,056663705;0,035838549;0,033650719;0,038336481;0,032609687;0,030681446;0,034528906;0,029812424;0,025126884;0,034314357;0,021397373;0,020484854;0,022726541;0,019604036;0,016531264;0,022485335;0,01937004;0,013505237;0,025110192;0;0;0
2017-04-03;0,209909002;0,201357086;0,218412891;0,136011979;0,129001726;0,14323756;0,121341873;0,116626985;0,126205104;0,126623536;0,121205036;0,132073972;0,096206622;0,092265071;0,10041415;0,088563125;0,083695438;0,093531083;0,052434073;0,047848069;0,056725578;0,035886412;0,033678734;0,038441027;0,032649639;0,030610546;0,034608569;0,029973364;0,02516933;0,034468123;0,021420696;0,020510787;0,02277641;0,019545531;0,016491798;0,022417774;0,019463013;0,013264925;0,025748663;0;0;0
2017-04-04;0,209743726;0,201129186;0,218527696;0,136113481;0,12942275;0,143329081;0,121160967;0,116324365;0,126231077;0,126720958;0,121353844;0,132184455;0,096366714;0,092478029;0,100427038;0,088386079;0,083347841;0,093376268;0,052432122;0,047891455;0,056866086;0,035936172;0,033684651;0,038384562;0,032677015;0,030631768;0,034635409;0,030084656;0,025439754;0,034522175;0,021440406;0,0205022;0,022845015;0,019488751;0,016412758;0,022422195;0,019556644;0,013385638;0,025680303;0;0;0
2017-04-05;0,209530394;0,200580606;0,217964661;0,136241334;0,129613055;0,143341625;0,120985118;0,116225347;0,125932959;0,126803325;0,121457631;0,132258412;0,096500576;0,092538049;0,100652739;0,08820819;0,083289371;0,093029829;0,052430157;0,047954071;0,056871628;0,035971004;0,033707956;0,038493844;0,032726477;0,030710269;0,034749641;0,030146777;0,025588584;0,034593293;0,021458042;0,020506469;0,022934002;0,019439366;0,01630441;0,022392327;0,019693286;0,014015655;0,025446033;0;0;0
2017-04-06;0,209710321;0,200959152;0,218212689;0,136270068;0,129343151;0,143429442;0,120798234;0,115966621;0,125885215;0,126926438;0,121387277;0,132395103;0,096640285;0,092689966;0,100853194;0,087934571;0,082854858;0,092780544;0,052201639;0,047583356;0,05666147;0,036022983;0,033698385;0,038534417;0,032751827;0,030686459;0,034797014;0,030117762;0,025677552;0,034618598;0,021462746;0,020528545;0,022919908;0,019407693;0,016256959;0,022426027;0,019891907;0,013745253;0,025894769;0;0;0
2017-04-07;0,209865766;0,201294435;0,218599542;0,136260421;0,129322828;0,143281967;0,12059156;0,115720466;0,12571078;0,127023;0,121584321;0,132534962;0,096789343;0,092790418;0,10100496;0,087667226;0,082625673;0,092680005;0,051983116;0,047579728;0,056614614;0,036085004;0,03385905;0,038629964;0,032776881;0,030709181;0,034784837;0,030116801;0,025658273;0,034782587;0,021471517;0,020513224;0,022932409;0,019367996;0,016154583;0,022409328;0,020110985;0,014180376;0,026093464;0;0;0
2017-04-08;0,21013389;0,201810449;0,218447067;0,136183279;0,129502067;0,143345039;0,120410194;0,115688574;0,125556065;0,12711807;0,121727601;0,132554143;0,096937303;0,093004709;0,101161792;0,087392285;0,082550719;0,092355403;0,051749814;0,04725892;0,056215075;0,036137372;0,033836147;0,038609131;0,032811813;0,030674052;0,034853189;0,030178947;0,025643217;0,034580772;0,021480103;0,0205354;0,023001275;0,019325099;0,016067986;0,022407836;0,020364621;0,014881831;0,025608379;0;0;0
2017-04-09;0,210285196;0,201643794;0,219026267;0,136107005;0,129020432;0,143257476;0,120180394;0,115272316;0,125206046;0,127159733;0,121794436;0,132706974;0,097054664;0,093058264;0,101376451;0,087049594;0,082005046;0,092181768;0,051659157;0,046987426;0,056146585;0,036179309;0,033818262;0,03872909;0,032848178;0,030637774;0,034923696;0,030359323;0,02591915;0,035156083;0,021492557;0,020516317;0,023019219;0,019299859;0,015984823;0,022520475;0,021090351;0,014958075;0,02708121;0;0;0
2017-04-10;0,210452641;0,201467424;0,21921329;0,136072097;0,129070149;0,143340949;0,119923718;0,114895802;0,125007451;0,127207111;0,121714867;0,132961421;0,097168957;0,093024667;0,101435537;0,086707766;0,081748448;0,091717259;0,05158819;0,046790889;0,05625984;0,036185983;0,03384942;0,038724462;0,032887683;0,03067783;0,034930482;0,030550422;0,026020651;0,035435989;0,021500532;0,020520906;0,023034976;0,019255198;0,015984537;0,022541734;0,021842587;0,015061902;0,028337818;0;0;0
2017-04-11;0,210607284;0,201534366;0,219462435;0,136036007;0,129083624;0,14329244;0,119672202;0,114419144;0,124800649;0,127201592;0,121621039;0,132640486;0,097300558;0,09307925;0,101732266;0,086338883;0,081216352;0,091442343;0,051540283;0,04686029;0,05607011;0,036205226;0,03378141;0,038940021;0,032933061;0,030658214;0,035025628;0,030667498;0,02586317;0,035506159;0,021511949;0,020510786;0,023100284;0,019236015;0,01588295;0,022479246;0,02259569;0,015902137;0,029548314;0;0;0
2017-04-12;0,210832724;0,20162372;0,219852794;0,135960389;0,128751723;0,143173125;0,119388657;0,114169948;0,124418536;0,127223321;0,121526637;0,132985357;0,09740995;0,093239704;0,101749336;0,085960381;0,080778793;0,091027761;0,051436965;0,046577069;0,056127499;0,036230813;0,033781538;0,038902789;0,032963637;0,030673822;0,035111344;0,030849454;0,026192759;0,035686909;0,02152384;0,0204933;0,023087976;0,019200297;0,015872853;0,022464514;0,023273729;0,016636208;0,030290777;0;0;0
2017-04-13;0,211068922;0,202245102;0,220010562;0,135874669;0,128491662;0,143141557;0,119163525;0,113994897;0,124403329;0,127283575;0,121716969;0,133122118;0,09750142;0,093232452;0,10185174;0,08555074;0,080454167;0,090656449;0,051353042;0,046605288;0,056015121;0,036250786;0,033905335;0,038812409;0,032992211;0,030701563;0,035148718;0,031073891;0,026432728;0,035984976;0,021526112;0,020492393;0,023134912;0,019158122;0,01593453;0,022540822;0,023965072;0,017398213;0,030980874;0;0;0
2017-04-14;0,21121838;0,202728323;0,219424101;0,135805945;0,128920645;0,142676448;0,118907097;0,113873563;0,124167031;0,127354032;0,121877015;0,132978918;0,097643234;0,093474244;0,101824261;0,085194844;0,080141341;0,090163985;0,05128708;0,046803252;0,055800294;0,036290989;0,033880113;0,038914677;0,033030363;0,030809897;0,035282234;0,031249424;0,026854642;0,035986703;0,02153692;0,020492191;0,023137747;0,019113402;0,015796401;0,022465979;0,024612821;0,018458213;0,031046206;0;0;0
2017-04-15;0,211371632;0,203365253;0,219280313;0,135716355;0,129210636;0,142422336;0,118591247;0,113672196;0,12360265;0,127360974;0,121908408;0,133021977;0,097767996;0,093811707;0,101950678;0,084850352;0,079890635;0,089751853;0,051228647;0,046751133;0,055740574;0,036315451;0,033949347;0,038912173;0,033073315;0,03080914;0,035281833;0,031429538;0,027163146;0,035882922;0,021545632;0,020497148;0,023141821;0,019099247;0,015716965;0,022517316;0,025271924;0,019789855;0,031163975;0;0;0
2017-04-16;0,211629337;0,203210708;0,220363599;0,135537508;0,128676919;0,142519584;0,118447336;0,113567008;0,123479963;0,127334581;0,121740539;0,132912994;0,097889205;0,093737714;0,101994389;0,08455277;0,079618766;0,089707408;0,051251195;0,046606703;0,055860608;0,036313856;0,033858748;0,039003625;0,033108817;0,030914413;0,035435918;0,03123194;0,026729084;0,035785299;0,021556446;0,020492423;0,023166058;0,019087689;0,015753831;0,022423464;0,025915714;0,01993424;0,03202108;0;0;0
2017-04-17;0,211851753;0,203514092;0,220401075;0,1354283;0,128463328;0,142215445;0,118252985;0,113307371;0,123365199;0,127302676;0,121705806;0,133060184;0,098013326;0,093786261;0,102331666;0,084231274;0,079346008;0,08929219;0,051287842;0,046616262;0,055984593;0,036314953;0,033899938;0,038950111;0,033147363;0,030819668;0,035412479;0,030982303;0,026640399;0,035385232;0,021566748;0,02050855;0,023202184;0,019062348;0,015685901;0,022473305;0,026607312;0,020357335;0,032797668;0;0;0
2017-04-18;0,212127919;0,203988677;0,220860577;0,135224856;0,128193266;0,141998562;0,118085367;0,113147565;0,123193324;0,127269924;0,121513311;0,132969918;0,098141683;0,093940161;0,102409834;0,083927859;0,079045901;0,088887257;0,051311342;0,046688147;0,055791688;0,036316287;0,033935812;0,038914692;0,03317795;0,030858158;0,035496862;0,030805677;0,026534727;0,03525277;0,021574748;0,020502825;0,023236378;0,019038425;0,015672659;0,022430481;0,027309819;0,020999346;0,03362877;0;0;0
2017-04-19;0,212369717;0,204254439;0,220986459;0,134986619;0,128077423;0,141920013;0,117864174;0,112820379;0,123027801;0,127227205;0,121650683;0,132867069;0,098258752;0,094235918;0,102441114;0,083674797;0,078860065;0,088508396;0,051336132;0,04682857;0,055916363;0,036309656;0,033850443;0,038854076;0,033214349;0,030917685;0,035584567;0,030627214;0,026283066;0,034760054;0,021582243;0,020504919;0,02327812;0,019008274;0,015621162;0,022341016;0,027887583;0,021942434;0,033902542;0;0;0
2017-04-20;0,21226332;0,203949833;0,220859177;0,134922382;0,128016956;0,14192172;0,117735416;0,112753006;0,122814536;0,127332045;0,12172362;0,132779319;0,098194736;0,094238441;0,102322833;0,083548266;0,078818703;0,088421107;0,051363958;0,046871984;0,055686567;0,036382401;0,033928332;0,03890505;0,033227775;0,03091353;0,03559264;0,030716595;0,026481631;0,034976164;0,021579289;0,020468211;0,023266087;0,019015399;0,015793605;0,022427479;0,02796225;0,022026822;0,033949007;0;0;0
2017-04-21;0,212068079;0,203861719;0,220178917;0,134784714;0,127740505;0,141756741;0,117604969;0,112598257;0,122588232;0,127414572;0,121847996;0,132880902;0,098135791;0,09415305;0,102161581;0,083430758;0,078502872;0,088286911;0,051382556;0,046909994;0,055860103;0,036439319;0,034011464;0,038985653;0,033248713;0,03092907;0,035570751;0,030792547;0,026764291;0,034953743;0,021577907;0,020464854;0,023284041;0,019010023;0,015767732;0,022416037;0,027968197;0,022648037;0,033426042;0;0;0
2017-04-22;0,211931923;0,204174668;0,21977909;0,134682819;0,127804056;0,141266693;0,117507932;0,112586502;0,122343732;0,127478079;0,121964655;0,132937392;0,098091005;0,094059609;0,10201968;0,083352084;0,078468478;0,088252781;0,051382948;0,046915217;0,055604178;0,036484977;0,034058239;0,039004162;0,033267437;0,030939078;0,035601874;0,030839914;0,02692142;0,034967307;0,02157237;0,020491527;0,023225564;0,019009446;0,015733973;0,022358623;0,02807823;0,023035738;0,03295621;0;0;0
2017-04-23;0,211945389;0,203873608;0,220233551;0,134392727;0,127494981;0,141257149;0,117452785;0,112390931;0,12240427;0,127495865;0,121951322;0,132902362;0,098081298;0,094212477;0,102085073;0,083208577;0,078506071;0,088148071;0,051511303;0,046985762;0,055910109;0,036526645;0,034167179;0,038986985;0,033295548;0,030975303;0,035689798;0,030476525;0,026322202;0,034700545;0,02156912;0,020466703;0,023283474;0,019001901;0,015810038;0,022332741;0,029068493;0,023919183;0,034192688;0;0;0
2017-04-24;0,21195763;0,203568356;0,220500353;0,134692722;0,127727209;0,141905705;0,117291631;0,112211842;0,122285069;0,127514677;0,121911386;0,133200822;0,098054069;0,094040524;0,102143741;0,08300052;0,077765376;0,088014062;0,051593265;0,046906786;0,056303583;0,036577082;0,034021428;0,039097455;0,033292724;0,030872173;0,035802792;0,030470431;0,026065365;0,034779791;0,021569702;0,020440198;0,023305226;0,018979235;0,015634627;0,022410496;0,028891262;0,022939196;0,035107441;0;0;0
2017-04-25;0,211976879;0,202846193;0,221252079;0,134923875;0,127692707;0,142435077;0,117141985;0,111982539;0,122339534;0,127513552;0,121901319;0,133349743;0,098040646;0,093824683;0,10231816;0,082789201;0,07760862;0,087869485;0,05165888;0,046841486;0,056380984;0,036638212;0,034031045;0,0392894;0,033283155;0,030859047;0,035709233;0,030463407;0,025703866;0,035120334;0,021566882;0,020436983;0,023329175;0,018964008;0,015453317;0,022505345;0,028679269;0,021965552;0,035442104;0;0;0
2017-04-26;0,211994662;0,202820972;0,221711269;0,135219325;0,127505018;0,142976723;0,116956487;0,111678977;0,122246782;0,127532894;0,121922024;0,133432519;0,098044884;0,093823013;0,102564882;0,082579844;0,077298891;0,087716071;0,05175089;0,0467498;0,056521814;0,036691431;0,034065942;0,0393926;0,033276437;0,030778846;0,035657507;0,030388835;0,025451689;0,03520456;0,021569088;0,020406682;0,023336787;0,018944918;0,015493337;0,022498929;0,028509366;0,02126227;0,036007359;0;0;0
2017-04-27;0,21205076;0,202595637;0,222230579;0,135482069;0,127477651;0,143675223;0,116803905;0,111430025;0,122056718;0,127525209;0,12176537;0,133649743;0,098036193;0,09353429;0,10248393;0,082398437;0,076797591;0,087630635;0,051845473;0,046799049;0,056761015;0,036744794;0,034141056;0,039546368;0,033278763;0,030838177;0,035748416;0,030375786;0,025332727;0,035298323;0,0215612;0,020416542;0,023295758;0,018927886;0,015410553;0,022444414;0,028307854;0,020928581;0,036158849;0;0;0
2017-04-28;0,212114027;0,202381208;0,222057883;0,135700605;0,127504001;0,143986577;0,116641649;0,111113919;0,122035603;0,127535129;0,121492626;0,133640964;0,098029079;0,093456824;0,102559893;0,082197514;0,07681014;0,087496504;0,051943558;0,046797325;0,056836424;0,036803684;0,034138999;0,039654487;0,033280375;0,030834398;0,035684487;0,030341942;0,025191387;0,035357109;0,021556082;0,020400475;0,023290801;0,018906981;0,015311136;0,022412836;0,028162103;0,020503774;0,036003828;0;0;0
2017-04-29;0,212166709;0,202420632;0,22233144;0,135976136;0,1280867;0,144218814;0,116507097;0,11093595;0,12214398;0,127546745;0,121324419;0,133803241;0,098044646;0,093508029;0,102525476;0,081999481;0,076596186;0,087458491;0,052019704;0,046820931;0,056753349;0,036856559;0,034166259;0,039672151;0,033284101;0,03075688;0,035734597;0,030318618;0,025246241;0,035260594;0,021555641;0,020412861;0,023286505;0,018864864;0,015255769;0,0224178;0,027952828;0,020364915;0,035798305;0;0;0
2017-04-30;0,212182097;0,202662334;0,222148661;0,136231844;0,128142743;0,144508716;0,11632403;0,110499342;0,121841476;0,127572014;0,121338761;0,133701637;0,098040599;0,093579851;0,102503025;0,08182592;0,076401572;0,087199609;0,052106966;0,047096145;0,056890476;0,036914769;0,034236013;0,039698115;0,033271132;0,030748775;0,035652232;0,030274912;0,025121237;0,035163933;0,021554098;0,020405626;0,023319004;0,018844525;0,015213611;0,022414822;0,027742863;0,020114991;0,035233552;0;0;0
2017-05-01;0,212334899;0,203283766;0,222201638;0,136538383;0,128806999;0,144612967;0,116137509;0,110393235;0,121684029;0,127624905;0,121504294;0,133793837;0,098048287;0,093622985;0,102501058;0,081628476;0,076207856;0,086977089;0,052187961;0,047192983;0,056784133;0,036974066;0,034370266;0,039758579;0,033268545;0,03082082;0,035760078;0,030235909;0,025016005;0,035251561;0,02155037;0,020400672;0,023276129;0,018816223;0,015239808;0,02227996;0,027596752;0,020404396;0,035123713;0;0;0
2017-05-02;0,2123932;0,203304739;0,221798073;0,136768002;0,129179174;0,144451622;0,115983906;0,110231944;0,121629294;0,12761516;0,121576138;0,133643274;0,098048953;0,09361563;0,102401561;0,081454024;0,076081436;0,086708859;0,052263289;0,047390673;0,056785489;0,037030358;0,034430144;0,039907078;0,033262903;0,030764418;0,035692494;0,030225854;0,025153123;0,035090468;0,021543145;0,020419299;0,023262757;0,018797243;0,015246973;0,022288411;0,027468255;0,020670699;0,034387747;0;0;0
2017-05-03;0,212348701;0,203612318;0,221617722;0,137041297;0,129666895;0,144495116;0,115861101;0,110211471;0,121392601;0,127613773;0,121609295;0,133634278;0,098045047;0,093652358;0,102370358;0,081261577;0,076137216;0,086261491;0,05233512;0,047531616;0,056988052;0,037086819;0,034479349;0,039787848;0,03325617;0,030713848;0,035714893;0,03018744;0,025479254;0,03482956;0,021539097;0,020417684;0,023268481;0,018771867;0,01530684;0,02224247;0,027260242;0,021177583;0,033684048;0;0;0
2017-05-04;0,212153328;0,203647139;0,220929058;0,137081101;0,129308732;0,144327269;0,115815602;0,110343924;0,121204111;0,127625313;0,121603818;0,133620138;0,098000069;0,093611533;0,102143937;0,081325039;0,076198122;0,086283099;0,052297001;0,047487533;0,056884925;0,037111974;0,034530841;0,039786106;0,033258198;0,030684579;0,035694948;0,030605355;0,026054175;0,035134415;0,021522019;0,020394269;0,023229223;0,018798416;0,015190522;0,022199048;0,026971132;0,020663923;0,033104857;0;0;0
2017-05-05;0,211951972;0,203245015;0,220635578;0,137103304;0,129853674;0,144157419;0,115752552;0,110265363;0,121149962;0,127641241;0,121822828;0,133510663;0,097962444;0,093599792;0,102224732;0,081329347;0,076343204;0,086361707;0,05223098;0,047595579;0,057052212;0,037152792;0,034565467;0,039824953;0,03324715;0,030675568;0,03568219;0,031023085;0,02654233;0,035656647;0,021510858;0,020362223;0,02315473;0,018819042;0,01525895;0,022326926;0,02668107;0,020838339;0,032678849;0;0;0
2017-05-06;0,211765442;0,203285671;0,219874229;0,137119029;0,130058306;0,144152164;0,115683264;0,110251529;0,120876687;0,127628395;0,12192703;0,133456148;0,097880903;0,093564612;0,102075784;0,08137747;0,076437449;0,086465677;0,052139097;0,04739568;0,056687345;0,037179214;0,034641667;0,039857461;0,033250307;0,030676016;0,035640368;0,031444894;0,027208908;0,035734587;0,021492174;0,020336961;0,023148263;0,018854299;0,015359575;0,022304961;0,026384283;0,020992882;0,031623123;0;0;0
2017-05-07;0,211762192;0,203163204;0,220372042;0,137248714;0,129971636;0,144468723;0,115567905;0,110001627;0,120910661;0,127578141;0,121666924;0,133464236;0,097851956;0,093380217;0,10204311;0,081310204;0,076134792;0,086447821;0,052225561;0,047329237;0,056951979;0,037188588;0,03462412;0,039970859;0,033248788;0,030665893;0,035660833;0,031468893;0,026959887;0,036006769;0,021478093;0,020341558;0,023144862;0,01887714;0,015273875;0,022193919;0,026403536;0,020030723;0,032167187;0;0;0
2017-05-08;0,211668785;0,203046986;0,220504143;0,1373052;0,129910825;0,144756671;0,115486582;0,109903046;0,120832322;0,127536993;0,121619588;0,133393126;0,097831008;0,09337581;0,102121992;0,081259555;0,076105509;0,086463312;0,052308883;0,047342702;0,057064652;0,037198009;0,034669649;0,039914489;0,033248818;0,030599049;0,035637226;0,031464117;0,02673838;0,036283185;0,021465588;0,020322754;0,023124339;0,018902612;0,015219654;0,022324674;0,026451329;0,01965603;0,03303631;0;0;0
